ID	Name	Geolocatiion_latitude	Geolocatiion_longitude	Ownership	AddressNum	Street	City	State	Zipcode	YearMonumentalized	YearBuilt	Category	Type	Status	Gender	Ethnicity	Controversy	Vandalized	Comments	Source	ImageFileName	Copyright
234	Mosque 11 Masjid Al-Quran	-71.080331	42.311512	Unknown	35	Intervale St	Dorchester	MA	2121			Building		Original Location					"During the 1940s, a local group of black musicians organized one of Boston's first Muslim communities of African descent. In 1957, early followers of the Nation of Islam’s Elijah Muhammad established Mosque No. 11 in an old Synagogue on Intervale Street in Dorchester. Malcolm X, who lived in Roxbury with his sister after his release from prison, ministered at Mosque No. 11 and considered it his home. Louis Farrakhan also ministered at the mosque and lived in the adjoining property, 37 Intervale Street. After X’s assassination in 1965, the Mosque, like others across the country, entered a period of transformation. This was in large part due to the fact that in 1976, when Nation of Islam founder, Elijah Muhammad, passed away, his son, Imam Warith Deen Mohammed, declared that all Nation of Islam followers should convert to Al-Islam. Mosque No. 11 made this conversion, and subsequent leaders, including Imam Shakir Mahmoud, renamed the Mosque Masjid Al-Quran. Presently, Mosque 11 Masjid Al-Quran keeps its doors open to the community of 70,000 Muslims who live and worship in Boston, and members come from all over the city."	https://africanamericantrailproject.tufts.edu/20th-century-sites		
438	Museum of African American History and Abiel Smith School	-71.065214	42.3599907										Women's Heritage Trail						"The Museum of African American History, which was founded in 1964 by Sue Bailey Thurman (1903-96), acquired the neighboring African Meeting House in 1972. Among its former directors was Ruth Batson (1921-2003), a leading civil rights activist in Boston. She was chairperson of the education committee of the Boston NAACP that led the fight in the early 1960s against segregation in the Boston Public Schools and a founder and later director of the METCO voluntary desegregation program.<br>The Abiel Smith School served African American children from 1835 to 1855 until the state legislature passed an act allowing them to attend the school closest to their homes. The change was prompted by the actions of Benjamin Roberts, an African American, who sued the city in 1848 stating that his daughter Sarah Roberts was unlawfully refused entrance to five schools between her home and the Smith School. Although Roberts lost his case despite the help of prominent abolitionists, his actions had the long term effect of opening all Boston Public Schools to African American children."			
439	Museum of Fine Arts	-71.093734	42.339048		465	Huntington Avenue	Fenway	MA				Building										
10	Nathan Appleton Residence	-71.066389	42.356944									Statue										
11	National Shawmut Bank Building	-71.057256	42.358055		70-84	Devonshire Street	Boston	MA				Building										
4	Necco Wafer Scultpture	-71.101056	42.362028	"Univerity Park - MIT, Artist Ross Miller"	106	Franklin	Cambridge	MA	2139	1998		Object	Community	Original Location						https://www.atlasobscura.com/places/necco-wafer-sculpture		
5	New England Conservatory/Jordan Hall	-71.086675	42.341187		290	Huntington Avenue	Fenway	MA				Building										
6	New England Telephone and Telegraph Building	-71.055166	42.35567		185	Franklin Street	Boston	MA				Building										
7	North Market Building	-71.055252	42.360362		300-399	Faneuil Hall Marketplace	Boston	MA				Building										
382	Nurses Hall	-71.063756	42.3583055										Women's Heritage Trail						"The statue of a Civil War nurse administering aid to a wounded soldier was a gift of the Massachusetts Daughters of Veterans in 1914. They called the nurses ‚'Angels of Mercy and Life Amid Scenes of Conflict and Death'. On the facing balcony wall is a painting honoring mothers of war by Boston artist Edward Brodney. His mother, Sarah Brodney, was the model for the central figure.Two plaques behind the nurse's statue honor two individual wartime nurses: Clara Barton (1821-1912) and Second Lt. Frances Slanger (1913-44). Born in North Oxford, Massachusetts, Clara Barton is best known as the founder of the American Red Cross in 1881. During the Civil War, she administered so much direct aid and provided so many supplies that she became known as the 'Angel of the Battlefield'. She established the first office to coordinate information on missing soldiers. Under her leadership from 1881-1904, the Red Cross provided relief in twenty-one disasters in addition to the Spanish-American War.Frances Slanger was the first American nurse in the European Theater to be killed in combat during World War II. A U.S. Army nurse with the 45th field hospital, she landed in Normandy with the first hospital platoon on June 9, 1944. She is also remembered for the eloquence of a letter she wrote to the Stars and Stripes the day before she died praising the rank and file American GI. At age seven, Slanger emigrated with her family to the U.S. from Lodz, Poland. They settled in the South End where she worked with her father peddling fruits and vegetables while attending school. She graduated from Boston's High School of Practical Arts and the Boston City Hospital School of Nursing."			
383	O'Briens Market	-71.064559	42.285372		1911-1913	Dorchester Avenue	Dorchester	MA				Building										
384	Oak Square Fire Station	-71.1682	42.351269		425	Faneuil Street	Brighton	MA				Building										
46	Oak Square School	-71.168851	42.350105		35	Nonantum Street	Brighton	MA		4/10/79		Building								http://bit.ly/1qg9aVk		
47	Old Corner Bookstore	-71.058348	42.357498		283	Washington Street	Boston	MA				Building										
397	Old Corner Bookstore	-71.058371	42.3574643										Women's Heritage Trail						"Anne Hutchinson lived in a house on this site in the mid 1630s across from Governor John Winthrop. It was here that she conducted women's prayer meetings. In the mid-nineteenth century, the present building, known as the Old Corner Bookstore, housed the publishing firm of Ticknor and Fields. Annie Adams Fields (1834-1915), wife of publisher James T. Fields, conducted a literary salon for authors in the Fields home on Charles Street."			
34	Old Indian Meeting House	-70.479882	41.624817	Unknown	410	Meetinghouse Rd	Mashpee	MA	2649	1684				Original Location						https://africanamericantrailproject.tufts.edu/18th-century-sites		
347	Old North Memorial Garden	-71.054237	42.366466									Object		Original Location								
348	Old South Building	-71.063852	42.348651		280-300	Washington Street	Boston	MA				Building										
399	Old South Meeting House and Phillis Wheatley	-71.058371	42.3569911										Women's Heritage Trail						"When Old South, the site of mass protest meetings in Revolutionary Boston, was slated for demolition a hundred years later, a group of women bought the building (but not the land) to protect it. Philanthropist Mary Tileston Hemenway (1820-94) then contributed more than half the sum needed to preserve it, becoming an early leader in historic preservation. Phillis Wheatley (ca. 1753-84), the first African American poet to be published in book form, was a member of Old South. While still a child, she was purchased as a slave by the Wheatley family. Her poetry reflects her love of freedom: Should you, wonder from whence my love of Freedom sprung‚ young in life, was snatched from Africa's fancy‚ happy seat‚ such, such my case. And can I then but pray Others may never feel tyrannic sway? Phillis Wheatley is one of three women chosen to be portrayed in the Boston Women's Memorial. An exhibit depicting her life is permanently displayed here."			
65	Old State House	-71.057552	42.35876		208	Washington Street	Boston	MA		10/11/94		Building								http://bit.ly/1hxPmFI		
348	Oneida Football Club Monument	-71.063869	42.355702									Object		Original Location								
349	Our Lady of Presentation Church and Rectory	-71.171406	42.351802		676-680	Washington Street	Brighton	MA				Building										
350	Our Lady of Presentation School	-71.1692	42.350634		640	Washington Street	Brighton	MA				Building										
